ID	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	length	inserts	essentialOrtholog	insertDensity
16322	mRNA_7954	1	scaffold_9	88821	92965	-	16322	K01282 E3.4.14.- dipeptidyl aminopeptidase	0.6125	70	4144	45	0	10.8590733591
16323	mRNA_7955	1	scaffold_9	93400	95869	+	16323	K00128 ALDH aldehyde dehydrogenase (NAD+)	0.615	31	2469	20	0	8.1004455245
16324	mRNA_7956	1	scaffold_9	96703	99029	+	16324	K03146 THI4, THI1 thiamine thiazole synthase	0.5978	45	2326	33	1	14.1874462597
16325	mRNA_7957	1	scaffold_9	99297	100218	-	16325	HMMPfam-MYND finger-PF01753,ProSiteProfiles-Zinc finger MYND-type profile.-PS50865,SUPERFAMILY--SSF144232	0.6041	11	921	13	0	14.115092291
16326	mRNA_7958	1	scaffold_9	100793	101343	+	16326	Hypothetical Protein	0.5917	8	550	2	0	3.63636363636
16327	mRNA_7959	1	scaffold_9	101739	102560	-	16327	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5766	9	821	10	0	12.1802679659
16328	mRNA_7960	1	scaffold_9	102805	103919	+	16328	SUPERFAMILY--SSF144232	0.6251	12	1114	21	0	18.8509874327
16329	mRNA_7961	1	scaffold_9	104119	104997	-	16329	HMMPfam-Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family-PF10342	0.6359	8	878	12	0	13.6674259681
16330	mRNA_7962	1	scaffold_9	105517	106511	-	16330	K08967 mtnD, mtnZ, ADI1 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	0.606	19	994	28	0	28.1690140845
16331	mRNA_7963	1	scaffold_9	106769	107651	+	16331	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.6127	17	882	17	0	19.2743764172
16332	mRNA_7964	1	scaffold_9	108075	108950	+	16332	HMMPfam-MYND finger-PF01753,ProSiteProfiles-Zinc finger MYND-type profile.-PS50865,SUPERFAMILY--SSF144232	0.5947	11	875	22	0	25.1428571429
16333	mRNA_7965	1	scaffold_9	109378	110240	+	16333	HMMPfam-MYND finger-PF01753,ProSiteProfiles-Zinc finger MYND-type profile.-PS50865,SUPERFAMILY--SSF144232	0.5852	14	862	20	0	23.2018561485
16334	mRNA_7966	1	scaffold_9	110681	111565	+	16334	HMMPfam-MYND finger-PF01753,ProSiteProfiles-Zinc finger MYND-type profile.-PS50865,SUPERFAMILY--SSF144232	0.6	13	884	29	0	32.8054298643
16335	mRNA_7967	1	scaffold_9	112365	112943	+	16335	Hypothetical Protein	0.5907	6	578	15	0	25.9515570934
16336	mRNA_7968	1	scaffold_9	112971	114201	+	16336	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5768	15	1230	44	0	35.7723577236
16337	mRNA_7969	1	scaffold_9	114657	115244	+	16337	Hypothetical Protein	0.6054	11	587	22	0	37.4787052811
16338	mRNA_7970	1	scaffold_9	115514	116661	-	16338	SUPERFAMILY--SSF144232	0.6098	18	1147	39	0	34.0017436792
16339	mRNA_7971	1	scaffold_9	116954	120210	+	16339	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.6245	41	3256	50	0	15.3562653563
16340	mRNA_7972	1	scaffold_9	120428	122131	-	16340	Hypothetical Protein	0.659	13	1703	36	0	21.1391661773
16341	mRNA_7973	1	scaffold_9	122692	128410	-	16341	KOG3511 Sortilin and related receptors	0.6218	81	5718	90	0	15.7397691501
16342	mRNA_7974	1	scaffold_9	128673	129137	-	16342	Hypothetical Protein	0.5785	7	464	8	0	17.2413793103
16343	mRNA_7975	1	scaffold_9	129725	131537	+	16343	KOG0762 Mitochondrial carrier protein	0.6023	31	1812	21	0	11.5894039735
16344	mRNA_7976	1	scaffold_9	131943	133643	-	16344	BLAST carbohydrate-binding module family 13 protein [Schizo...	0.619	20	1700	16	0	9.41176470588
16345	mRNA_7977	1	scaffold_9	134234	135920	+	16345	K17757 CARKD ATP-dependent NAD(P)H-hydrate dehydratase	0.6046	26	1686	15	0	8.89679715302
16346	mRNA_7978	1	scaffold_9	136245	137738	+	16346	K13341 PEX7, PTS2R peroxin-7	0.6238	18	1493	23	0	15.4052243804
16347	mRNA_7979	1	scaffold_9	137884	138763	-	16347	KOG0504 FOG Ankyrin repeat	0.6182	13	879	4	0	4.55062571104
16348	mRNA_7980	1	scaffold_9	138998	141142	-	16348	KOG0550 Molecular chaperone (DnaJ superfamily)	0.6186	29	2144	22	0	10.2611940299
16349	mRNA_7981	1	scaffold_9	141526	143466	-	16349	KOG2504 Monocarboxylate transporter	0.6064	35	1940	16	0	8.24742268041
16350	mRNA_7982	1	scaffold_9	144302	146236	-	16350	KOG2504 Monocarboxylate transporter	0.6062	33	1934	22	0	11.3753877973
16351	mRNA_7983	1	scaffold_9	146658	147555	+	16351	K11495 CENPA histone H3-like centromeric protein A	0.6047	10	897	0	1	0.0
16352	mRNA_7984	1	scaffold_9	147825	148945	-	16352	KOG3030 Lipid phosphate phosphatase and related enzymes of the PAP2 family	0.6236	26	1120	18	0	16.0714285714
16353	mRNA_7985	1	scaffold_9	149093	150954	+	16353	K15440 TAD1, ADAT1 tRNA-specific adenosine deaminase 1	0.6251	22	1861	24	0	12.896292316
16354	mRNA_7986	1	scaffold_9	151105	154451	-	16354	ProSitePatterns-Zn(2)-C6 fungal-type DNA-binding domain signature.-PS00463,ProSiteProfiles-Zn(2)-C6 fungal-type DNA-binding domain profile.-PS50048,SMART-GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain-SM00066,SUPERFAMILY--SSF57701	0.6376	39	3346	52	0	15.5409444112
16355	mRNA_7987	1	scaffold_9	155023	156185	-	16355	SUPERFAMILY--SSF144232	0.6105	17	1162	24	0	20.6540447504
16356	mRNA_7988	1	scaffold_9	156478	157308	+	16356	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5884	15	830	8	0	9.63855421687
16357	mRNA_7989	1	scaffold_9	157953	158694	-	16357	HMMPfam-MYND finger-PF01753,ProSiteProfiles-Zinc finger MYND-type profile.-PS50865,SUPERFAMILY--SSF144232	0.5876	8	741	17	0	22.9419703104
16358	mRNA_7990	1	scaffold_9	159249	159873	+	16358	Hypothetical Protein	0.5568	12	624	5	0	8.01282051282
16359	mRNA_7991	1	scaffold_9	160884	163546	+	16359	K02132 ATPeF1A, ATP5A1, ATP1 F-type H+-transporting ATPase subunit alpha	0.6455	32	2662	0	1	0.0
16360	mRNA_7992	1	scaffold_9	164059	164941	-	16360	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5991	12	882	9	0	10.2040816327
16361	mRNA_7993	1	scaffold_9	165037	166382	+	16361	Hypothetical Protein	0.6003	14	1345	19	0	14.126394052
16362	mRNA_7994	1	scaffold_9	166514	167452	-	16362	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5793	18	938	18	0	19.1897654584
16363	mRNA_7995	1	scaffold_9	173572	173952	+	16363	Hypothetical Protein	0.5827	6	380	8	0	21.0526315789
16364	mRNA_7996	1	scaffold_9	174133	175085	-	16364	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5929	16	952	23	0	24.1596638655
16365	mRNA_7997	1	scaffold_9	175360	176282	+	16365	Hypothetical Protein	0.6002	13	922	17	0	18.4381778742
16366	mRNA_7998	1	scaffold_9	176627	177709	-	16366	KOG3156 Uncharacterized membrane protein	0.591	15	1082	5	0	4.62107208872
16367	mRNA_7999	1	scaffold_9	177844	179868	+	16367	K10994 RAD9A cell cycle checkpoint control protein RAD9A	0.6316	19	2024	16	0	7.90513833992
16368	mRNA_8000	1	scaffold_9	180086	183760	-	16368	K08991 MUS81 crossover junction endonuclease MUS81	0.637	40	3674	53	1	14.4256940664
16369	mRNA_8001	1	scaffold_9	183994	185593	+	16369	K01092 E3.1.3.25, IMPA, suhB myo-inositol-1(or 4)-monophosphatase	0.61	23	1599	16	0	10.0062539087
16370	mRNA_8002	1	scaffold_9	186103	188392	+	16370	KOG0132 RNA polymerase II C-terminal domain-binding protein RA4, contains RPR and RRM domains	0.6249	26	2289	32	0	13.9799038882
16371	mRNA_8003	1	scaffold_9	190114	191045	-	16371	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5805	15	931	18	0	19.3340494092
16372	mRNA_8004	1	scaffold_9	191300	193753	-	16372	K06648 SWI6 regulatory protein SWI6	0.6353	15	2453	3	1	1.22299225438
16373	mRNA_8005	1	scaffold_9	194577	195838	-	16373	BLAST alpha- -mannosyltransferase alg11p [Moniliophthor...	0.6482	10	1261	14	0	11.1022997621
16374	mRNA_8006	1	scaffold_9	197115	197847	+	16374	Hypothetical Protein	0.6685	8	732	17	0	23.2240437158
16375	mRNA_8007	1	scaffold_9	198335	201051	-	16375	KOG0590 Checkpoint kinase and related serine/threonine protein kinases	0.6614	24	2716	31	0	11.4138438881
16376	mRNA_8008	1	scaffold_9	202632	203729	-	16376	BLAST CAMK/CAMKL protein kinase [Microbotryum lychnidis-dio...	0.6485	16	1097	6	0	5.46946216955
16377	mRNA_8009	1	scaffold_9	204199	205713	-	16377	K02515 HSL1 serine/threonine-protein kinase HSL1, negative regulator of Swe1 kinase	0.6185	21	1514	3	0	1.98150594452
16378	mRNA_8010	1	scaffold_9	206291	207434	-	16378	K15414 C1QBP complement component 1 Q subcomponent-binding protein, mitochondrial	0.6224	18	1143	8	1	6.99912510936
16379	mRNA_8011	1	scaffold_9	207819	208967	+	16379	K09537 DNAJC17 DnaJ homolog subfamily C member 17	0.6188	10	1148	10	1	8.71080139373
16380	mRNA_8012	1	scaffold_9	209272	211609	+	16380	HMMPfam-RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)-PF00076,HMMPfam-RNA recognition motif (a.k.a. RRM, RBD, or RNP domain)-PF14259,ProSiteProfiles-Eukaryotic RNA Recognition Motif (RRM) profile.-PS50102,SMART-RNA recognition motif-SM00360,SUPERFAMILY--SSF54928	0.6228	20	2337	23	0	9.84167736414
16381	mRNA_8013	1	scaffold_9	212070	213325	+	16381	SUPERFAMILY--SSF58113	0.6242	17	1255	16	0	12.7490039841
16382	mRNA_8014	1	scaffold_9	213638	214851	+	16382	HMMPfam-Protein of unknown function (DUF1769)-PF08588	0.603	21	1213	21	0	17.3124484749
16383	mRNA_8015	1	scaffold_9	215153	216105	+	16383	HMMPfam-MYND finger-PF01753,SUPERFAMILY--SSF144232	0.5803	12	952	31	0	32.5630252101
16384	mRNA_8016	1	scaffold_9	216301	218518	-	16384	K11968 ARIH1 ariadne-1	0.61	36	2217	6	0	2.70635994587
16385	mRNA_8017	1	scaffold_9	218888	219506	-	16385	K11087 SNRPD1, SMD1 small nuclear ribonucleoprotein D1	0.63	3	618	0	1	0.0
16386	mRNA_8018	1	scaffold_9	220418	221008	-	16386	Hypothetical Protein	0.599	11	590	7	0	11.8644067797
16387	mRNA_8019	1	scaffold_9	222905	224449	-	16387	Hypothetical Protein	0.6123	20	1544	22	0	14.2487046632
16388	mRNA_8020	1	scaffold_9	224633	227369	+	16388	K19841 STE50 protein STE50	0.631	33	2736	21	0	7.67543859649
16389	mRNA_8021	1	scaffold_9	227452	229516	-	16389	HMMPfam-NAD(P)-binding Rossmann-like domain-PF13450,SUPERFAMILY--SSF51905	0.6194	29	2064	24	0	11.6279069767
16390	mRNA_8022	1	scaffold_9	229628	230640	+	16390	BLAST Ubiquinone biosynthesis protein coq9, mitochondrial [...	0.6288	14	1012	3	0	2.96442687747
16391	mRNA_8023	1	scaffold_9	230764	233185	-	16391	HMMPfam-WD domain, G-beta repeat-PF00400,ProSitePatterns-Trp-Asp (WD) repeats signature.-PS00678,ProSiteProfiles-Trp-Asp (WD) repeats profile.-PS50082,ProSiteProfiles-Trp-Asp (WD) repeats circular profile.-PS50294,SMART-WD40 repeats-SM00320,SUPERFAMILY--SSF50978	0.6206	34	2421	28	0	11.5654688145
16392	mRNA_8024	1	scaffold_9	233351	234544	-	16392	K02988 RP-S5, MRPS5, rpsE small subunit ribosomal protein S5	0.6441	10	1193	0	1	0.0
16393	mRNA_8025	1	scaffold_9	235031	239261	+	16393	KOG0118 FOG RRM domain	0.6497	46	4230	26	0	6.14657210402
16394	mRNA_8026	1	scaffold_9	239573	243561	+	16394	K03515 REV1 DNA repair protein REV1	0.627	36	3988	71	0	17.8034102307
16395	mRNA_8027	1	scaffold_9	243826	244717	+	16395	HMMPfam-MYND finger-PF01753,ProSiteProfiles-Zinc finger MYND-type profile.-PS50865,SUPERFAMILY--SSF144232	0.5942	9	891	17	0	19.0796857464
16396	mRNA_8028	1	scaffold_9	244729	248815	-	16396	K06100 SYMPK symplekin	0.6156	42	4086	5	1	1.223690651
16397	mRNA_8029	1	scaffold_9	248921	249552	+	16397	K02152 ATPeV1G, ATP6G V-type H+-transporting ATPase subunit G	0.6013	5	631	0	1	0.0
16398	mRNA_8030	1	scaffold_9	250044	251923	-	16398	KOG0116 RasGAP SH3 binding protein rasputin, contains NTF2 and RRM domains	0.6468	19	1879	18	0	9.57956359766
16399	mRNA_8031	1	scaffold_9	252207	252830	-	16399	K14325 RNPS1 RNA-binding protein with serine-rich domain 1	0.6186	8	623	8	0	12.8410914928
16400	mRNA_8032	1	scaffold_9	253423	257120	-	16400	K14007 SEC24 protein transport protein SEC24	0.6233	52	3697	3	1	0.811468758453
16401	mRNA_8033	1	scaffold_9	257386	258889	+	16401	K08488 STX7 syntaxin 7	0.6084	14	1503	5	1	3.32667997339
16402	mRNA_8034	1	scaffold_9	272460	275670	-	16402	K00898 PDK2_3_4 pyruvate dehydrogenase kinase 2/3/4	0.5842	57	3210	80	0	24.9221183801
16403	mRNA_8035	1	scaffold_9	275930	278853	-	16403	KOG4350 Uncharacterized conserved protein, contains BTB/POZ domain	0.6412	30	2923	26	0	8.89497092029
16404	mRNA_8036	1	scaffold_9	279404	281646	+	16404	K01942 HLCS biotin--protein ligase	0.621	28	2242	2	1	0.892060660125
16405	mRNA_8037	1	scaffold_9	281818	283593	+	16405	K14797 ENP1, BYSL essential nuclear protein 1	0.6064	30	1775	3	1	1.69014084507
16406	mRNA_8038	1	scaffold_9	283766	285253	+	16406	K05757 ARPC1A_B actin related protein 2/3 complex, subunit 1A/1B	0.6485	10	1487	0	1	0.0
16407	mRNA_8039	1	scaffold_9	285346	285719	-	16407	HMMPfam-DASH complex subunit Dad3-PF08656	0.6123	3	373	0	0	0.0
16408	mRNA_8040	1	scaffold_9	285968	287416	+	16408	BLAST putative Structural constituent of cytoskeleton [Rhod...	0.6515	18	1448	14	0	9.66850828729
16409	mRNA_8041	1	scaffold_9	287723	288731	+	16409	K13350 PXMP4, PMP24 peroxisomal membrane protein 4	0.6303	15	1008	7	0	6.94444444444
16410	mRNA_8042	1	scaffold_9	288968	290792	+	16410	K17408 DAP3, MRPS29 small subunit ribosomal protein S29	0.6175	34	1824	1	1	0.548245614035
16411	mRNA_8043	1	scaffold_9	291004	293289	-	16411	K15283 SLC35E1 solute carrier family 35, member E1	0.6339	26	2285	18	0	7.87746170678
16412	mRNA_8044	1	scaffold_9	293561	294571	+	16412	KOG4520 Predicted coiled-coil protein	0.6469	11	1010	9	0	8.91089108911
16413	mRNA_8045	1	scaffold_9	294906	295366	+	16413	Hypothetical Protein	0.6269	4	460	8	0	17.3913043478
16414	mRNA_8046	1	scaffold_9	295669	297549	-	16414	BLAST myosin tail domain protein [Rhizoctonia solani AG-3 R...	0.6348	16	1880	21	0	11.170212766
16415	mRNA_8047	1	scaffold_9	297663	298822	+	16415	K08744 CRLS cardiolipin synthase (CMP-forming)	0.6086	20	1159	4	0	3.45125107852
16416	mRNA_8048	1	scaffold_9	299465	299980	+	16416	Hypothetical Protein	0.5969	8	515	10	0	19.4174757282
16417	mRNA_8049	1	scaffold_9	300681	303799	+	16417	SUPERFAMILY--SSF52047	0.6044	42	3118	32	0	10.2629890956
16418	mRNA_8050	1	scaffold_9	304336	304986	-	16418	K02943 RP-LP2, RPLP2 large subunit ribosomal protein LP2	0.639	4	650	2	1	3.07692307692
16419	mRNA_8051	1	scaffold_9	305928	306584	+	16419	K02958 RP-S15e, RPS15 small subunit ribosomal protein S15e	0.6256	6	656	0	1	0.0
16420	mRNA_8052	1	scaffold_9	307058	308931	+	16420	KOG2372 Oxidation resistance protein	0.6089	28	1873	21	0	11.2119594234
16421	mRNA_8053	1	scaffold_9	309044	310701	-	16421	K03037 PSMD6, RPN7 26S proteasome regulatory subunit N7	0.6049	22	1657	0	1	0.0
16422	mRNA_8054	1	scaffold_9	310865	312762	+	16422	K03036 PSMD11, RPN6 26S proteasome regulatory subunit N6	0.589	29	1897	0	1	0.0
16423	mRNA_8055	1	scaffold_9	312890	314981	-	16423	K06173 truA, PUS1 tRNA pseudouridine38-40 synthase	0.6248	22	2091	15	0	7.17360114778
16424	mRNA_8056	1	scaffold_9	315258	318661	-	16424	Hypothetical Protein	0.6398	29	3403	2	0	0.587716720541
16425	mRNA_8057	1	scaffold_9	319641	320716	-	16425	K08866 TTK, MPS1 serine/threonine-protein kinase TTK/MPS1	0.6032	16	1075	1	1	0.93023255814
16426	mRNA_8058	1	scaffold_9	320739	323524	-	16426	Hypothetical Protein	0.6515	30	2785	2	1	0.718132854578
16427	mRNA_8059	1	scaffold_9	324105	324902	-	16427	HMMPfam-Translation initiation factor IF-3, C-terminal domain-PF00707,HMMPfam-Translation initiation factor IF-3, N-terminal domain-PF05198,SUPERFAMILY--SSF54364,SUPERFAMILY--SSF55200	0.6078	6	797	0	1	0.0
16428	mRNA_8060	1	scaffold_9	325618	328246	+	16428	KOG0255 Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	0.6094	43	2628	46	0	17.503805175
16429	mRNA_8061	1	scaffold_9	329115	329494	+	16429	BLAST protein of unknown function [Taphrina deformans PYCC ...	0.6474	6	379	1	0	2.63852242744
16430	mRNA_8062	1	scaffold_9	329647	331079	-	16430	KOG1441 Glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter	0.6001	22	1432	17	0	11.8715083799
16431	mRNA_8063	1	scaffold_9	331587	333110	-	16431	HMMPfam-Protein of unknown function (DUF3500)-PF12006	0.6293	19	1523	15	0	9.84898227183
16432	mRNA_8064	1	scaffold_9	333407	335918	+	16432	HMMPfam-Fungal specific transcription factor domain-PF04082,ProSitePatterns-Zn(2)-C6 fungal-type DNA-binding domain signature.-PS00463,ProSiteProfiles-Zn(2)-C6 fungal-type DNA-binding domain profile.-PS50048,SMART-GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain-SM00066,SMART-Fungal specific transcription factor domain-SM00906,SUPERFAMILY--SSF57701	0.6095	43	2511	39	0	15.531660693
16433	mRNA_8065	1	scaffold_9	336013	341106	-	16433	KOG0732 AAA+-type ATPase containing the bromodomain	0.6441	50	5093	10	1	1.96347928529
16434	mRNA_8066	1	scaffold_9	341792	345856	+	16434	K20181 VPS18, PEP3 vacuolar protein sorting-associated protein 18	0.6153	59	4064	4	1	0.984251968504
16435	mRNA_8067	1	scaffold_9	346568	347476	-	16435	K12399 AP3S AP-3 complex subunit sigma	0.6117	14	908	8	0	8.81057268722
16436	mRNA_8068	1	scaffold_9	347734	349027	+	16436	KOG1198 Zinc-binding oxidoreductase	0.619	24	1293	22	0	17.0146945089
16437	mRNA_8069	1	scaffold_9	349266	352237	-	16437	K11240 MSG5 tyrosine-protein phosphatase MSG5	0.6386	31	2971	34	0	11.4439582632
16438	mRNA_8070	1	scaffold_9	352971	356378	-	16438	KOG2744 DNA-binding proteins Bright/BRCAA1/RBP1 and related proteins containing BRIGHT domain	0.6496	29	3407	49	0	14.382154388
16439	mRNA_8071	1	scaffold_9	357161	359241	-	16439	Hypothetical Protein	0.6367	27	2080	21	0	10.0961538462
16440	mRNA_8072	1	scaffold_9	359607	361273	-	16440	K14684 SLC25A23S solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0.6023	28	1666	17	0	10.2040816327
16441	mRNA_8073	1	scaffold_9	361679	362906	+	16441	Hypothetical Protein	0.6686	5	1227	33	0	26.8948655257
16442	mRNA_8074	1	scaffold_9	363316	363918	-	16442	Hypothetical Protein	0.607	13	602	6	0	9.96677740864
16443	mRNA_8075	1	scaffold_9	364328	367178	+	16443	K13525 VCP, CDC48 transitional endoplasmic reticulum ATPase	0.638	22	2850	1	1	0.350877192982
16444	mRNA_8076	1	scaffold_9	368382	369179	+	16444	Hypothetical Protein	0.6353	0	797	155	0	194.479297365
16445	mRNA_8077	1	scaffold_9	369539	370935	+	16445	HMMPfam-Fungal Zn(2)-Cys(6) binuclear cluster domain-PF00172,ProSitePatterns-Zn(2)-C6 fungal-type DNA-binding domain signature.-PS00463,ProSiteProfiles-Zn(2)-C6 fungal-type DNA-binding domain profile.-PS50048,SMART-GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain-SM00066,SUPERFAMILY--SSF57701	0.6636	16	1396	121	0	86.676217765
16446	mRNA_8078	1	scaffold_9	371130	372195	+	16446	HMMPfam-ER membrane protein SH3-PF08229,SMART-ER membrane protein SH3-SM00786	0.6154	10	1065	11	1	10.3286384977
16447	mRNA_8079	1	scaffold_9	372456	373383	-	16447	BLAST PRMT5-domain-containing protein [Sanghuangporus baumii]	0.6379	7	927	10	0	10.7874865156
16448	mRNA_8080	1	scaffold_9	373552	376166	+	16448	HMMPfam-Alpha/beta hydrolase family-PF12697,SUPERFAMILY--SSF53474	0.6157	26	2614	11	0	4.20811017598
16449	mRNA_8081	1	scaffold_9	376342	377975	-	16449	K00905 BCKDK [3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase	0.6016	20	1633	16	0	9.79791794244
16450	mRNA_8082	1	scaffold_9	378453	379519	+	16450	BLAST zinc-binding oxidoreductase [Moesziomyces antarcticus...	0.6204	16	1066	4	0	3.75234521576
16451	mRNA_8083	1	scaffold_9	379717	381351	+	16451	K17774 MDM10 mitochondrial distribution and morphology protein 10	0.6171	34	1634	4	1	2.44798041616
16452	mRNA_8084	1	scaffold_9	381463	383498	-	16452	K05351 E1.1.1.9 D-xylulose reductase	0.6194	24	2035	14	0	6.87960687961
16453	mRNA_8085	1	scaffold_9	384174	386638	-	16453	HMMPfam-Glycosyltransferase sugar-binding region containing DXD motif-PF04488,SUPERFAMILY--SSF53448	0.6548	27	2464	9	0	3.6525974026
16454	mRNA_8086	1	scaffold_9	387479	389690	-	16454	KOG0255 Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	0.5999	32	2211	13	0	5.87969244686
16455	mRNA_8087	1	scaffold_9	390776	392470	+	16455	ProSiteProfiles-BRCT domain profile.-PS50172,SUPERFAMILY--SSF52113	0.6313	19	1694	7	0	4.13223140496
16456	mRNA_8088	1	scaffold_9	392767	393298	-	16456	Hypothetical Protein	0.6391	5	531	0	0	0.0
16457	mRNA_8089	1	scaffold_9	393616	394916	-	16457	Hypothetical Protein	0.6426	16	1300	8	0	6.15384615385
16458	mRNA_8090	1	scaffold_9	395084	397372	+	16458	K12737 SDCCAG10 peptidyl-prolyl cis-trans isomerase SDCCAG10	0.6077	22	2288	16	0	6.99300699301
16459	mRNA_8091	1	scaffold_9	397502	399447	-	16459	K15463 RIT1 tRNA A64-2'-O-ribosylphosphate transferase	0.6033	32	1945	7	0	3.59897172237
16460	mRNA_8092	1	scaffold_9	399883	401738	+	16460	K14457 MOGAT2, MGAT2 2-acylglycerol O-acyltransferase 2	0.6099	27	1855	24	0	12.9380053908
16461	mRNA_8093	1	scaffold_9	402120	403069	+	16461	HMMPfam-Acetyltransferase (GNAT) family-PF00583,ProSiteProfiles-Gcn5-related N-acetyltransferase (GNAT) domain profile.-PS51186,SUPERFAMILY--SSF55729	0.6011	19	949	14	0	14.7523709168
16462	mRNA_8094	1	scaffold_9	403260	405803	-	16462	K10775 PAL phenylalanine ammonia-lyase	0.6356	16	2543	15	0	5.89854502556
16463	mRNA_8095	1	scaffold_9	406311	408343	-	16463	K17508 PTC7, PPTC7 protein phosphatase PTC7	0.6444	25	2032	27	0	13.2874015748
16464	mRNA_8096	1	scaffold_9	408811	412943	-	16464	K13338 PEX1 peroxin-1	0.6177	51	4132	5	1	1.21006776379
16465	mRNA_8097	1	scaffold_9	413277	414722	+	16465	KOG0118 FOG RRM domain	0.6432	10	1445	10	0	6.92041522491
16466	mRNA_8098	1	scaffold_9	415217	416223	-	16466	Hypothetical Protein	0.6107	27	1006	7	0	6.95825049702
16467	mRNA_8099	1	scaffold_9	416888	417757	+	16467	HMMPfam-SUR7/PalI family-PF06687	0.6149	3	869	4	0	4.60299194476
16468	mRNA_8100	1	scaffold_9	418661	419532	+	16468	BLAST DigA protein [Rhizoctonia solani AG-3 Rhs1AP]	0.6089	11	871	2	0	2.29621125144
16469	mRNA_8101	1	scaffold_9	419844	420309	-	16469	Hypothetical Protein	0.6159	5	465	6	0	12.9032258065
16470	mRNA_8102	1	scaffold_9	420636	421256	+	16470	Hypothetical Protein	0.5507	13	620	4	0	6.45161290323
16471	mRNA_8103	1	scaffold_9	421864	423445	+	16471	HMMPfam-RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)-PF00076,ProSiteProfiles-Eukaryotic RNA Recognition Motif (RRM) profile.-PS50102,SMART-RNA recognition motif-SM00360,SUPERFAMILY--SSF54928	0.67	12	1581	16	0	10.1201771031
16472	mRNA_8104	1	scaffold_9	423504	424497	+	16472	Hypothetical Protein	0.6247	8	993	10	0	10.0704934542
